x,y,layer1,layer2,voltage1,voltage2,current
1199.24,1020.76,GND,12V_FUSED,0.00940747,0.00965609,-0.152389
1199.24,1020.76,12V_FUSED,BOTTOM_LAYER,0.00965609,0.00968696,-0.136673
1199.24,1067.02,TOP_LAYER,GND,0.00946756,0.00945962,0.0351723
1199.24,1067.02,GND,12V_FUSED,0.00945962,0.00966468,-0.125688
1199.24,1067.02,12V_FUSED,BOTTOM_LAYER,0.00966468,0.00968429,-0.0868631
1199.24,1115.76,TOP_LAYER,GND,0.00947831,0.00947032,0.0353552
1199.24,1115.76,GND,12V_FUSED,0.00947032,0.00966846,-0.121446
1199.24,1115.76,12V_FUSED,BOTTOM_LAYER,0.00966846,0.00968702,-0.0821787
1594.24,85.7574,TOP_LAYER,GND,0.00708413,0.00708413,1.92023e-14
1594.24,85.7574,GND,12V_FUSED,0.00708413,0.00708413,-2.65817e-15
1594.24,85.7574,12V_FUSED,BOTTOM_LAYER,0.00708413,0.00708413,-0
2046.25,1008.76,TOP_LAYER,GND,0.00859289,0.00859289,3.07237e-14
2046.25,1008.76,GND,12V_FUSED,0.00859289,0.00888833,-0.181085
2046.25,1008.76,12V_FUSED,BOTTOM_LAYER,0.00888833,0.00892923,-0.181085
2047.23,873.757,TOP_LAYER,GND,0.00846271,0.00846271,7.68092e-15
2047.23,873.757,GND,12V_FUSED,0.00846271,0.00846271,-1.27592e-14
2047.23,873.757,12V_FUSED,BOTTOM_LAYER,0.00846271,0.00846271,-7.68092e-15
2139.24,104.261,TOP_LAYER,GND,0.0081156,0.0081156,-0
2139.24,104.261,GND,12V_FUSED,0.0081156,0.0081156,-3.18981e-15
2139.24,104.261,12V_FUSED,BOTTOM_LAYER,0.0081156,0.0081156,-0
2254.24,220.757,TOP_LAYER,GND,0.00831215,0.00830706,0.0225039
2254.24,220.757,GND,12V_FUSED,0.00830706,0.00837575,-0.0420974
2254.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00837575,0.00838525,-0.0420974
2329.24,370.757,TOP_LAYER,GND,0.00838089,0.00837977,0.0049616
2329.24,370.757,GND,12V_FUSED,0.00837977,0.00841672,-0.0226484
2329.24,370.757,12V_FUSED,BOTTOM_LAYER,0.00841672,0.00842184,-0.0226484
2344.24,582.675,TOP_LAYER,GND,0.00842916,0.00842879,0.00165655
2344.24,582.675,GND,12V_FUSED,0.00842879,0.00845898,-0.0185022
2344.24,582.675,12V_FUSED,BOTTOM_LAYER,0.00845898,0.00846315,-0.0185022
2366.74,1045.76,TOP_LAYER,GND,0.00853221,0.00853636,-0.0183436
2366.74,1045.76,GND,12V_FUSED,0.00853636,0.00860847,-0.0441995
2366.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00860847,0.00861845,-0.0441995
2404.24,70.7574,TOP_LAYER,GND,0.00838617,0.00838441,0.00777738
2404.24,70.7574,GND,12V_FUSED,0.00838441,0.0084014,-0.0104118
2404.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.0084014,0.00840375,-0.0104118
2404.24,220.757,TOP_LAYER,GND,0.00839426,0.00839068,0.0158709
2404.24,220.757,GND,12V_FUSED,0.00839068,0.00840788,-0.0105436
2404.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00840788,0.00841026,-0.0105436
2441.74,145.757,TOP_LAYER,GND,0.00839444,0.00839398,0.00201484
2441.74,145.757,GND,12V_FUSED,0.00839398,0.00840712,-0.00805115
2441.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00840712,0.00840893,-0.00805115
2441.74,1045.76,TOP_LAYER,GND,0.008529,0.00853295,-0.0174862
2441.74,1045.76,GND,12V_FUSED,0.00853295,0.00859791,-0.0398178
2441.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00859791,0.0086069,-0.0398178
2479.24,520.757,TOP_LAYER,GND,0.00843518,0.00843522,-0.000201748
2479.24,520.757,GND,12V_FUSED,0.00843522,0.00845313,-0.0109724
2479.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00845313,0.0084556,-0.0109724
2479.24,670.757,TOP_LAYER,GND,0.00846191,0.00846241,-0.00220844
2479.24,670.757,GND,12V_FUSED,0.00846241,0.00848721,-0.0152022
2479.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00848721,0.00849065,-0.0152022
2479.24,970.757,TOP_LAYER,GND,0.0085164,0.00851668,-0.00125386
2479.24,970.757,GND,12V_FUSED,0.00851668,0.00856653,-0.0305522
2479.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00856653,0.00857343,-0.0305522
2516.74,295.757,TOP_LAYER,GND,0.00840749,0.00840764,-0.00064305
2516.74,295.757,GND,12V_FUSED,0.00840764,0.00842322,-0.009554
2516.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00842322,0.00842538,-0.009554
2544.24,547.765,TOP_LAYER,GND,0.00844112,0.00844228,-0.005116
2544.24,547.765,GND,12V_FUSED,0.00844228,0.00845425,-0.00733928
2544.24,547.765,12V_FUSED,BOTTOM_LAYER,0.00845425,0.00845591,-0.00733928
2554.24,670.757,TOP_LAYER,GND,0.00846294,0.00846347,-0.00231967
2554.24,670.757,GND,12V_FUSED,0.00846347,0.00848187,-0.0112833
2554.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00848187,0.00848442,-0.0112833
2591.74,295.757,TOP_LAYER,GND,0.00841442,0.00841617,-0.00774074
2591.74,295.757,GND,12V_FUSED,0.00841617,0.00842836,-0.00747199
2591.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00842836,0.00843005,-0.00747199
2591.74,1045.76,TOP_LAYER,GND,0.00849867,0.00849667,0.00883291
2591.74,1045.76,GND,12V_FUSED,0.00849667,0.00848313,0.00829746
2591.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00848313,0.00848126,0.00829746
2629.24,70.7574,TOP_LAYER,GND,0.00842664,0.0084263,0.00153164
2629.24,70.7574,GND,12V_FUSED,0.0084263,0.00842848,-0.00133572
2629.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00842848,0.00842878,-0.00133572
2629.24,970.757,TOP_LAYER,GND,0.00849812,0.00849428,0.0169993
2629.24,970.757,GND,12V_FUSED,0.00849428,0.00848013,0.00867368
2629.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00848013,0.00847817,0.00867368
2666.74,145.757,TOP_LAYER,GND,0.00842922,0.00842826,0.00424822
2666.74,145.757,GND,12V_FUSED,0.00842826,0.00843032,-0.00126263
2666.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00843032,0.00843061,-0.00126263
2666.74,295.757,TOP_LAYER,GND,0.00842038,0.00842258,-0.00974698
2666.74,295.757,GND,12V_FUSED,0.00842258,0.00843243,-0.00603669
2666.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00843243,0.00843379,-0.00603669
2666.74,745.757,TOP_LAYER,GND,0.00846898,0.00846928,-0.00134942
2666.74,745.757,GND,12V_FUSED,0.00846928,0.00847946,-0.00623983
2666.74,745.757,12V_FUSED,BOTTOM_LAYER,0.00847946,0.00848087,-0.00623983
2666.74,1045.76,TOP_LAYER,GND,0.00849509,0.00849255,0.0112515
2666.74,1045.76,GND,12V_FUSED,0.00849255,0.00848073,0.00724625
2666.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00848073,0.00847909,0.00724625
2674.24,545.757,TOP_LAYER,GND,0.00844613,0.00844711,-0.00433785
2674.24,545.757,GND,12V_FUSED,0.00844711,0.0084543,-0.00440306
2674.24,545.757,12V_FUSED,BOTTOM_LAYER,0.0084543,0.00845529,-0.00440306
2747.53,80.8022,TOP_LAYER,GND,0.00843197,0.00843194,0.000517229
2747.53,80.8022,GND,12V_FUSED,0.00843194,0.00843267,-0.00157679
2747.53,80.8022,12V_FUSED,BOTTOM_LAYER,0.00843267,0.00843278,-0.00157679
