x,y,layer1,layer2,voltage1,voltage2,current
-3375.93,-3356.36,TOP,PWR,0.00418455,0.00418656,-0.0183539
-3375.93,-3356.36,PWR,GND,0.00418656,0.0041997,-0.0217349
-3375.93,-3356.36,GND,BOT,0.0041997,0.0042002,-0.00454364
-3375.93,-2962.66,TOP,PWR,0.00424649,0.00424845,-0.0179273
-3375.93,-2962.66,PWR,GND,0.00424845,0.00426125,-0.0211705
-3375.93,-2962.66,GND,BOT,0.00426125,0.0042618,-0.00504975
-3375.93,-2568.95,TOP,PWR,0.00431523,0.00431776,-0.0230065
-3375.93,-2568.95,PWR,GND,0.00431776,0.00433431,-0.027393
-3375.93,-2568.95,GND,BOT,0.00433431,0.00433424,0.000618531
-3375.93,-2175.25,TOP,PWR,0.00436889,0.00437245,-0.032407
-3375.93,-2175.25,PWR,GND,0.00437245,0.00439602,-0.0390126
-3375.93,-2175.25,GND,BOT,0.00439602,0.00439467,0.0123539
-3375.93,-1781.55,TOP,PWR,0.00440338,0.00440736,-0.0362318
-3375.93,-1781.55,PWR,GND,0.00440736,0.00443378,-0.0437097
-3375.93,-1781.55,GND,BOT,0.00443378,0.00443242,0.0123351
-3375.93,-600.451,TOP,PWR,0.00440005,0.00440218,-0.0193143
-3375.93,-600.451,PWR,GND,0.00440218,0.00441596,-0.0228197
-3375.93,-600.451,GND,BOT,0.00441596,0.00441605,-0.000731524
-3345.8,-824.198,TOP,PWR,0.00440643,0.00440812,-0.0223401
-3345.8,-824.198,PWR,GND,0.00440812,0.00441896,-0.0259131
-3345.8,-824.198,GND,BOT,0.00441896,0.00441956,-0.00787352
-3085.1,-2869.9,TOP,PWR,0.00425987,0.0042625,-0.0239256
-3085.1,-2869.9,PWR,GND,0.0042625,0.00428004,-0.0290272
-3085.1,-2869.9,GND,BOT,0.00428004,0.00427863,0.0127801
-3085.1,-2759.9,TOP,PWR,0.00428495,0.00428768,-0.0249023
-3085.1,-2759.9,PWR,GND,0.00428768,0.00430604,-0.0303892
-3085.1,-2759.9,GND,BOT,0.00430604,0.0043043,0.0158339
-3085.1,-2654.9,TOP,PWR,0.00430707,0.00430993,-0.0260756
-3085.1,-2654.9,PWR,GND,0.00430993,0.00432885,-0.0313018
-3085.1,-2654.9,GND,BOT,0.00432885,0.00432778,0.00969527
-3070.1,-1424.9,TOP,PWR,0.00442468,0.00442991,-0.0476366
-3070.1,-1424.9,PWR,GND,0.00442991,0.00446605,-0.059806
-3070.1,-1424.9,GND,BOT,0.00446605,0.00446033,0.052064
-3070.1,-1329.9,TOP,PWR,0.00442558,0.00443025,-0.042505
-3070.1,-1329.9,PWR,GND,0.00443025,0.00446219,-0.0528691
-3070.1,-1329.9,GND,BOT,0.00446219,0.00445941,0.0253022
-3070.1,-1229.9,TOP,PWR,0.00442296,0.00442766,-0.0427571
-3070.1,-1229.9,PWR,GND,0.00442766,0.00446133,-0.055723
-3070.1,-1229.9,GND,BOT,0.00446133,0.00445876,0.023346
-3025.1,-1784.9,TOP,PWR,0.00441053,0.00441716,-0.0603445
-3025.1,-1784.9,PWR,GND,0.00441716,0.00446336,-0.0764551
-3025.1,-1784.9,GND,BOT,0.00446336,0.00445238,0.0999236
-3020.1,-2174.9,TOP,PWR,0.00437734,0.00438384,-0.059221
-3020.1,-2174.9,PWR,GND,0.00438384,0.00442922,-0.0750944
-3020.1,-2174.9,GND,BOT,0.00442922,0.00441778,0.104173
-3017.1,-2959.9,TOP,PWR,0.00423924,0.00424255,-0.0300802
-3017.1,-2959.9,PWR,GND,0.00424255,0.00426533,-0.0377061
-3017.1,-2959.9,GND,BOT,0.00426533,0.00426106,0.0389164
-3016.1,-2568.9,TOP,PWR,0.00432235,0.00432662,-0.0388989
-3016.1,-2568.9,PWR,GND,0.00432662,0.00435627,-0.0490755
-3016.1,-2568.9,GND,BOT,0.00435627,0.00434971,0.0597213
-2982.23,-3750.06,TOP,PWR,0.00411783,0.00412042,-0.0236223
-2982.23,-3750.06,PWR,GND,0.00412042,0.00413738,-0.0280613
-2982.23,-3750.06,GND,BOT,0.00413738,0.00413763,-0.00229086
-2982.23,-3356.36,TOP,PWR,0.00414862,0.00415181,-0.029027
-2982.23,-3356.36,PWR,GND,0.00415181,0.00417321,-0.0354098
-2982.23,-3356.36,GND,BOT,0.00417321,0.00417116,0.0186118
-2982.23,-600.451,TOP,PWR,0.00439177,0.00439516,-0.0308008
-2982.23,-600.451,PWR,GND,0.00439516,0.00441727,-0.0365874
-2982.23,-600.451,GND,BOT,0.00441727,0.00441587,0.0126987
-2982.23,-206.75,TOP,PWR,0.00438207,0.00438494,-0.0260812
-2982.23,-206.75,PWR,GND,0.00438494,0.00440351,-0.0307283
-2982.23,-206.75,GND,BOT,0.00440351,0.00440412,-0.00556088
-2891.32,-874.151,TOP,PWR,0.00439811,0.00440334,-0.0475544
-2891.32,-874.151,PWR,GND,0.00440334,0.00443711,-0.0558949
-2891.32,-874.151,GND,BOT,0.00443711,0.00442948,0.0694562
-2850.34,-2167.66,TOP,PWR,0.00464927,0.00464927,1.91528e-14
-2850.34,-2167.66,PWR,GND,0.00464927,0.00464927,1.39294e-14
-2850.34,-2167.66,GND,BOT,0.00464927,0.00464927,1.91528e-14
-2588.53,-3750.06,TOP,PWR,0.00404912,0.00405286,-0.0339838
-2588.53,-3750.06,PWR,GND,0.00405286,0.00407729,-0.0404386
-2588.53,-3750.06,GND,BOT,0.00407729,0.00407688,0.00373592
-2588.53,-3356.36,TOP,PWR,0.00407843,0.00408407,-0.051377
-2588.53,-3356.36,PWR,GND,0.00408407,0.00412281,-0.0641136
-2588.53,-3356.36,GND,BOT,0.00412281,0.00411523,0.0690332
-2588.53,-600.451,TOP,PWR,0.00437376,0.00438009,-0.0576205
-2588.53,-600.451,PWR,GND,0.00438009,0.00442298,-0.0709915
-2588.53,-600.451,GND,BOT,0.00442298,0.00441566,0.066658
-2588.53,-206.75,TOP,PWR,0.0043555,0.00435997,-0.0407395
-2588.53,-206.75,PWR,GND,0.00435997,0.00438926,-0.0484743
-2588.53,-206.75,GND,BOT,0.00438926,0.00438892,0.0030876
-2450.34,-2167.66,TOP,PWR,0.00508962,0.00508962,-3.83057e-14
-2450.34,-2167.66,PWR,GND,0.00508962,0.00508962,-1.74117e-14
-2450.34,-2167.66,GND,BOT,0.00508962,0.00508962,1.91528e-14
-2222.49,-2052.04,TOP,PWR,0.00561797,0.00561752,0.00139238
-2222.49,-2052.04,PWR,GND,0.00561752,0.00554319,0.0419087
-2222.49,-2052.04,GND,BOT,0.00554319,0.00558667,-0.134827
-2222.49,-1982.04,TOP,PWR,0.0056216,0.00562048,0.00348302
-2222.49,-1982.04,PWR,GND,0.00562048,0.0055643,0.0316708
-2222.49,-1982.04,GND,BOT,0.0055643,0.00558951,-0.0781566
-2222.49,-1917.04,TOP,PWR,0.00562541,0.00562385,0.00485292
-2222.49,-1917.04,PWR,GND,0.00562385,0.00557205,0.0292042
-2222.49,-1917.04,GND,BOT,0.00557205,0.00559171,-0.0609833
-2222.49,-1847.04,TOP,PWR,0.00562795,0.00562844,-0.00150934
-2222.49,-1847.04,PWR,GND,0.00562844,0.00557053,0.0326443
-2222.49,-1847.04,GND,BOT,0.00557053,0.00559287,-0.0692547
-2194.83,-3750.06,TOP,PWR,0.00392224,0.00392795,-0.0519653
-2194.83,-3750.06,PWR,GND,0.00392795,0.00396532,-0.0618565
-2194.83,-3750.06,GND,BOT,0.00396532,0.00396381,0.0137134
-2194.83,-3356.36,TOP,PWR,0.00402413,0.00403183,-0.0700684
-2194.83,-3356.36,PWR,GND,0.00403183,0.00408472,-0.0875309
-2194.83,-3356.36,GND,BOT,0.00408472,0.00407307,0.106017
