x,y,layer1,layer2,voltage1,voltage2,current
1059.24,1067.02,12V_FUSED,BOTTOM_LAYER,0.00423594,0.00423663,-0.0073193
1059.24,1115.76,TOP_LAYER,GND,0.00422702,0.00422787,-0.00900184
1059.24,1115.76,GND,12V_FUSED,0.00422787,0.00423513,-0.0140173
1059.24,1115.76,12V_FUSED,BOTTOM_LAYER,0.00423513,0.00423575,-0.00658261
1109.9,290.101,TOP_LAYER,GND,11.987,11.987,-0.123406
1109.9,290.101,GND,12V_FUSED,11.987,11.987,-0.123406
1109.9,290.101,12V_FUSED,BOTTOM_LAYER,11.987,11.987,-0.385314
1129.24,950.757,TOP_LAYER,GND,0.00420331,0.00420303,0.00290419
1129.24,950.757,GND,12V_FUSED,0.00420303,0.00422828,-0.0487666
1129.24,950.757,12V_FUSED,BOTTOM_LAYER,0.00422828,0.00422915,-0.00925486
1159.9,190.101,TOP_LAYER,GND,11.9874,11.9874,0.0639839
1159.9,190.101,GND,12V_FUSED,11.9874,11.9874,0.0639839
1159.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9874,11.9874,-0.244851
1159.9,390.101,TOP_LAYER,GND,11.9872,11.9872,-0.0220976
1159.9,390.101,GND,12V_FUSED,11.9872,11.9872,-0.0220976
1159.9,390.101,12V_FUSED,BOTTOM_LAYER,11.9872,11.9872,-0.320687
1199.24,1020.76,TOP_LAYER,GND,0.00419204,0.00419114,0.00949833
1199.24,1020.76,GND,12V_FUSED,0.00419114,0.0042153,-0.0466622
1199.24,1020.76,12V_FUSED,BOTTOM_LAYER,0.0042153,0.00421516,0.00142012
1199.24,1067.02,TOP_LAYER,GND,0.0041961,0.00419534,0.0080358
1199.24,1067.02,GND,12V_FUSED,0.00419534,0.00421218,-0.0325355
1199.24,1067.02,12V_FUSED,BOTTOM_LAYER,0.00421218,0.00421277,-0.00626525
1199.24,1115.76,TOP_LAYER,GND,0.00419587,0.00419517,0.00740612
1199.24,1115.76,GND,12V_FUSED,0.00419517,0.00421136,-0.0312761
1199.24,1115.76,12V_FUSED,BOTTOM_LAYER,0.00421136,0.00421195,-0.00623414
1209.9,290.101,TOP_LAYER,GND,11.9874,11.9874,-0.0914766
1209.9,290.101,GND,12V_FUSED,11.9874,11.9874,-0.0914766
1209.9,290.101,12V_FUSED,BOTTOM_LAYER,11.9874,11.9874,-0.0308067
1259.9,190.101,TOP_LAYER,GND,11.9876,11.9876,-0.0610383
1259.9,190.101,GND,12V_FUSED,11.9876,11.9876,-0.0610383
1259.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9876,11.9876,0.0163
1259.9,390.101,TOP_LAYER,GND,11.9875,11.9875,-0.180654
1259.9,390.101,GND,12V_FUSED,11.9875,11.9876,-0.180654
1259.9,390.101,12V_FUSED,BOTTOM_LAYER,11.9876,11.9876,-0.0237368
1279.2,80.8022,TOP_LAYER,GND,11.9877,11.9877,0.105752
1279.2,80.8022,GND,12V_FUSED,11.9877,11.9877,0.105752
1279.2,80.8022,12V_FUSED,BOTTOM_LAYER,11.9877,11.9877,0.0307932
1309.9,290.101,TOP_LAYER,GND,11.9877,11.9877,0.115349
1309.9,290.101,GND,12V_FUSED,11.9877,11.9877,0.115349
1309.9,290.101,12V_FUSED,BOTTOM_LAYER,11.9877,11.9877,0.118041
1359.9,190.101,TOP_LAYER,GND,11.9879,11.9879,0.027252
1359.9,190.101,GND,12V_FUSED,11.9879,11.9878,0.027252
1359.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9878,11.9879,-0.140123
1359.9,390.101,TOP_LAYER,GND,11.9878,11.9878,0.0175695
1359.9,390.101,GND,12V_FUSED,11.9878,11.9878,0.0175695
1359.9,390.101,12V_FUSED,BOTTOM_LAYER,11.9878,11.9878,-0.0291275
1409.9,290.101,TOP_LAYER,GND,11.988,11.988,-0.069746
1409.9,290.101,GND,12V_FUSED,11.988,11.988,-0.069746
1409.9,290.101,12V_FUSED,BOTTOM_LAYER,11.988,11.988,0.0768236
1459.9,190.101,TOP_LAYER,GND,11.9881,11.9881,-0.0581222
1459.9,190.101,GND,12V_FUSED,11.9881,11.9881,-0.0581222
1459.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9881,11.9881,0.0614172
1459.9,390.101,TOP_LAYER,GND,11.9881,11.9881,-0.15162
1459.9,390.101,GND,12V_FUSED,11.9881,11.9882,-0.15162
1459.9,390.101,12V_FUSED,BOTTOM_LAYER,11.9882,11.9882,-0.00546218
1509.9,90.1005,TOP_LAYER,GND,11.9882,11.9882,-0.0262268
1509.9,90.1005,GND,12V_FUSED,11.9882,11.9882,-0.0262268
1509.9,90.1005,12V_FUSED,BOTTOM_LAYER,11.9882,11.9882,-0.0919683
1509.9,290.101,TOP_LAYER,GND,11.9883,11.9883,0.0514806
1509.9,290.101,GND,12V_FUSED,11.9883,11.9883,0.0514806
1509.9,290.101,12V_FUSED,BOTTOM_LAYER,11.9883,11.9883,-0.112914
1559.9,190.101,TOP_LAYER,GND,11.9884,11.9884,-0.0634311
1559.9,190.101,GND,12V_FUSED,11.9884,11.9884,-0.0634311
1559.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9884,11.9884,0.0314098
1559.9,390.101,TOP_LAYER,GND,11.9884,11.9884,-0.0947976
1559.9,390.101,GND,12V_FUSED,11.9884,11.9885,-0.0947976
1559.9,390.101,12V_FUSED,BOTTOM_LAYER,11.9885,11.9885,0.113509
1594.24,85.7574,TOP_LAYER,GND,0.00371365,0.00371365,9.18967e-15
1594.24,85.7574,GND,12V_FUSED,0.00371365,0.00371365,7.54041e-15
1594.24,85.7574,12V_FUSED,BOTTOM_LAYER,0.00371365,0.00371365,4.59484e-15
1609.9,290.101,TOP_LAYER,GND,11.9885,11.9885,-0.0538002
1609.9,290.101,GND,12V_FUSED,11.9885,11.9885,-0.0538002
1609.9,290.101,12V_FUSED,BOTTOM_LAYER,11.9885,11.9885,0.0714426
1659.9,190.101,TOP_LAYER,GND,11.9886,11.9886,0.107154
1659.9,190.101,GND,12V_FUSED,11.9886,11.9886,0.107154
1659.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9886,11.9886,0.0991407
1659.9,390.101,TOP_LAYER,GND,11.9887,11.9887,0.0746274
1659.9,390.101,GND,12V_FUSED,11.9887,11.9887,0.0746274
1659.9,390.101,12V_FUSED,BOTTOM_LAYER,11.9887,11.9887,0.0522268
1709.9,290.101,TOP_LAYER,GND,11.9888,11.9888,0.0699189
1709.9,290.101,GND,12V_FUSED,11.9888,11.9888,0.0699189
1709.9,290.101,12V_FUSED,BOTTOM_LAYER,11.9888,11.9888,-0.0820249
1759.9,190.101,TOP_LAYER,GND,11.9888,11.9888,-0.0232603
1759.9,190.101,GND,12V_FUSED,11.9888,11.9888,-0.0232603
1759.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9888,11.9888,0.0385438
1759.9,390.101,TOP_LAYER,GND,11.989,11.989,0.0516619
1759.9,390.101,GND,12V_FUSED,11.989,11.989,0.0516619
1759.9,390.101,12V_FUSED,BOTTOM_LAYER,11.989,11.989,0.208029
1809.9,290.101,TOP_LAYER,GND,11.989,11.989,0.0637012
1809.9,290.101,GND,12V_FUSED,11.989,11.989,0.0637012
1809.9,290.101,12V_FUSED,BOTTOM_LAYER,11.989,11.989,0.158115
1859.9,190.101,TOP_LAYER,GND,11.9891,11.9891,0.181206
1859.9,190.101,GND,12V_FUSED,11.9891,11.989,0.181206
1859.9,190.101,12V_FUSED,BOTTOM_LAYER,11.989,11.989,0.147316
1959.9,190.101,TOP_LAYER,GND,11.9892,11.9892,0.0865667
1959.9,190.101,GND,12V_FUSED,11.9892,11.9892,0.0865667
1959.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9892,11.9892,0.166796
1962.37,497.626,TOP_LAYER,GND,11.9902,11.9901,1.02547
1962.37,497.626,GND,12V_FUSED,11.9901,11.99,1.02547
1962.37,497.626,12V_FUSED,BOTTOM_LAYER,11.99,11.99,-0.0986726
2046.25,1008.76,TOP_LAYER,GND,0.0040084,0.0040084,1.83793e-14
2046.25,1008.76,GND,12V_FUSED,0.0040084,0.00403556,-0.0524537
2046.25,1008.76,12V_FUSED,BOTTOM_LAYER,0.00403556,0.00404051,-0.0524537
2047.23,873.757,TOP_LAYER,GND,0.00398744,0.00398744,9.18967e-15
2047.23,873.757,GND,12V_FUSED,0.00398744,0.00398744,-0
2047.23,873.757,12V_FUSED,BOTTOM_LAYER,0.00398744,0.00398744,-9.18967e-15
2059.9,190.101,TOP_LAYER,GND,11.9894,11.9894,0.09331
2059.9,190.101,GND,12V_FUSED,11.9894,11.9893,0.09331
2059.9,190.101,12V_FUSED,BOTTOM_LAYER,11.9893,11.9893,0.100682
