x,y,layer1,layer2,voltage1,voltage2,current
1758.06,2691.94,TOP_LAYER,GROUND,23.9735,23.9735,1.09306
1758.06,2691.94,GROUND,POWER,23.9735,23.9731,1.09306
1758.06,2691.94,POWER,BOTTOM_LAYER,23.9731,23.9731,-0
1758.06,3151.94,TOP_LAYER,GROUND,23.9735,23.9735,0.644614
1758.06,3151.94,GROUND,POWER,23.9735,23.9732,0.644614
1758.06,3151.94,POWER,BOTTOM_LAYER,23.9732,23.9732,-0
1762.39,415.637,TOP_LAYER,GROUND,23.8309,23.8309,-1.78505
1762.39,415.637,GROUND,POWER,23.8309,23.8316,-1.78505
1762.39,415.637,POWER,BOTTOM_LAYER,23.8316,23.8316,1.97532e-10
1762.39,875.637,TOP_LAYER,GROUND,23.833,23.8331,-1.52999
1762.39,875.637,GROUND,POWER,23.8331,23.8336,-1.52999
1762.39,875.637,POWER,BOTTOM_LAYER,23.8336,23.8336,-0
1759.9,2125.1,TOP_LAYER,GROUND,23.9458,23.9458,-0.84982
1759.9,2125.1,GROUND,POWER,23.9458,23.9465,-0.84982
1759.9,2125.1,POWER,BOTTOM_LAYER,23.9465,23.9465,1.81876e-10
1804.9,2190.1,TOP_LAYER,GROUND,23.9456,23.9457,-0.752547
1804.9,2190.1,GROUND,POWER,23.9457,23.9463,-0.752547
1804.9,2190.1,POWER,BOTTOM_LAYER,23.9463,23.9463,9.09378e-11
1809.9,790.101,TOP_LAYER,GROUND,23.833,23.833,-0.301064
1809.9,790.101,GROUND,POWER,23.833,23.8333,-0.301064
1809.9,790.101,POWER,BOTTOM_LAYER,23.8333,23.8333,1.81876e-10
1809.9,2790.1,TOP_LAYER,GROUND,23.973,23.973,0.0982978
1809.9,2790.1,GROUND,POWER,23.973,23.9729,0.0982978
1809.9,2790.1,POWER,BOTTOM_LAYER,23.9729,23.9729,1.81876e-10
1809.9,3290.1,TOP_LAYER,GROUND,0.00140014,0.00141333,-0.337688
1809.9,3290.1,GROUND,POWER,0.00141333,0.00154639,-0.154421
1809.9,3290.1,POWER,BOTTOM_LAYER,0.00154639,0.00155242,-0.154421
1814.9,2610.1,TOP_LAYER,GROUND,23.9728,23.9728,0.00718907
1814.9,2610.1,GROUND,POWER,23.9728,23.9728,0.00718907
1814.9,2610.1,POWER,BOTTOM_LAYER,23.9728,23.9728,1.81876e-10
1909.9,590.101,TOP_LAYER,GROUND,23.8322,23.8322,-0.307014
1909.9,590.101,GROUND,POWER,23.8322,23.8325,-0.307014
1909.9,590.101,POWER,BOTTOM_LAYER,23.8325,23.8325,1.81876e-10
1909.9,1790.1,TOP_LAYER,GROUND,23.8512,23.8511,3.92162
1909.9,1790.1,GROUND,POWER,23.8511,23.8477,3.92162
1909.9,1790.1,POWER,BOTTOM_LAYER,23.8477,23.8477,1.81876e-10
1909.9,2590.1,TOP_LAYER,GROUND,23.9729,23.9729,-0.00522654
1909.9,2590.1,GROUND,POWER,23.9729,23.9729,-0.00522654
1909.9,2590.1,POWER,BOTTOM_LAYER,23.9729,23.9729,1.81876e-10
1909.9,2990.1,TOP_LAYER,GROUND,23.9731,23.9731,0.0767163
1909.9,2990.1,GROUND,POWER,23.9731,23.973,0.0767163
1909.9,2990.1,POWER,BOTTOM_LAYER,23.973,23.973,1.81876e-10
1934.9,1390.1,TOP_LAYER,GROUND,0.00439528,0.00440191,-0.169686
1934.9,1390.1,GROUND,POWER,0.00440191,0.00449795,-0.111454
1934.9,1390.1,POWER,BOTTOM_LAYER,0.00449795,0.0045023,-0.111454
1944.9,1065.1,TOP_LAYER,GROUND,0.00448195,0.00449614,-0.363381
1944.9,1065.1,GROUND,POWER,0.00449614,0.00480694,-0.360691
1944.9,1065.1,POWER,BOTTOM_LAYER,0.00480694,0.00482103,-0.360691
1954.9,1580.1,TOP_LAYER,GROUND,0.00434303,0.00433986,0.0812165
1954.9,1580.1,GROUND,POWER,0.00433986,0.00455517,-0.24988
1954.9,1580.1,POWER,BOTTOM_LAYER,0.00455517,0.00456493,-0.24988
1954.9,1740.1,TOP_LAYER,GROUND,23.8514,23.8512,3.58799
1954.9,1740.1,GROUND,POWER,23.8512,23.8481,3.58799
1954.9,1740.1,POWER,BOTTOM_LAYER,23.8481,23.8481,-9.09378e-11
1959.9,1460.1,TOP_LAYER,GROUND,0.00436831,0.0043722,-0.0995932
1959.9,1460.1,GROUND,POWER,0.0043722,0.00449552,-0.14312
1959.9,1460.1,POWER,BOTTOM_LAYER,0.00449552,0.00450111,-0.14312
2004.9,2190.1,TOP_LAYER,GROUND,23.9438,23.9439,-1.29469
2004.9,2190.1,GROUND,POWER,23.9439,23.945,-1.29469
2004.9,2190.1,POWER,BOTTOM_LAYER,23.945,23.945,1.81876e-10
