x,y,layer1,layer2,voltage1,voltage2,current
1199.24,1067.02,GND,12V_FUSED,0.00504481,0.00483976,0.125682
1199.24,1067.02,12V_FUSED,BOTTOM_LAYER,0.00483976,0.00482014,0.0868591
1199.24,1115.76,TOP_LAYER,GND,0.00502611,0.0050341,-0.0353605
1199.24,1115.76,GND,12V_FUSED,0.0050341,0.00483597,0.121441
1199.24,1115.76,12V_FUSED,BOTTOM_LAYER,0.00483597,0.00481741,0.0821744
1594.24,85.7574,TOP_LAYER,GND,0.00742035,0.00742035,2.30428e-14
1594.24,85.7574,GND,12V_FUSED,0.00742035,0.00742035,-2.65817e-15
1594.24,85.7574,12V_FUSED,BOTTOM_LAYER,0.00742035,0.00742035,-3.84046e-15
2046.25,1008.76,TOP_LAYER,GND,0.00591157,0.00591157,2.30428e-14
2046.25,1008.76,GND,12V_FUSED,0.00591157,0.00561612,0.181088
2046.25,1008.76,12V_FUSED,BOTTOM_LAYER,0.00561612,0.00557522,0.181088
2047.23,873.757,TOP_LAYER,GND,0.00604175,0.00604175,7.68092e-15
2047.23,873.757,GND,12V_FUSED,0.00604175,0.00604175,-1.91388e-14
2047.23,873.757,12V_FUSED,BOTTOM_LAYER,0.00604175,0.00604175,-1.92023e-14
2139.24,104.261,TOP_LAYER,GND,0.00638887,0.00638887,-7.68092e-15
2139.24,104.261,GND,12V_FUSED,0.00638887,0.00638887,-2.65817e-15
2139.24,104.261,12V_FUSED,BOTTOM_LAYER,0.00638887,0.00638887,-0
2254.24,220.757,TOP_LAYER,GND,0.00619232,0.0061974,-0.0225044
2254.24,220.757,GND,12V_FUSED,0.0061974,0.00612872,0.0420983
2254.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00612872,0.00611921,0.0420983
2329.24,370.757,TOP_LAYER,GND,0.00612357,0.00612469,-0.00496171
2329.24,370.757,GND,12V_FUSED,0.00612469,0.00608774,0.0226489
2329.24,370.757,12V_FUSED,BOTTOM_LAYER,0.00608774,0.00608262,0.0226489
2344.24,582.675,TOP_LAYER,GND,0.0060753,0.00607567,-0.00165654
2344.24,582.675,GND,12V_FUSED,0.00607567,0.00604548,0.0185025
2344.24,582.675,12V_FUSED,BOTTOM_LAYER,0.00604548,0.00604131,0.0185025
2366.74,1045.76,TOP_LAYER,GND,0.00597225,0.0059681,0.018344
2366.74,1045.76,GND,12V_FUSED,0.0059681,0.00589599,0.0442003
2366.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00589599,0.00588601,0.0442003
2404.24,70.7574,TOP_LAYER,GND,0.00611829,0.00612005,-0.00777754
2404.24,70.7574,GND,12V_FUSED,0.00612005,0.00610306,0.0104121
2404.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00610306,0.00610071,0.0104121
2404.24,220.757,TOP_LAYER,GND,0.0061102,0.00611378,-0.0158712
2404.24,220.757,GND,12V_FUSED,0.00611378,0.00609658,0.0105439
2404.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00609658,0.0060942,0.0105439
2441.74,145.757,TOP_LAYER,GND,0.00611003,0.00611048,-0.00201488
2441.74,145.757,GND,12V_FUSED,0.00611048,0.00609735,0.00805131
2441.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00609735,0.00609553,0.00805131
2441.74,1045.76,TOP_LAYER,GND,0.00597546,0.00597151,0.0174866
2441.74,1045.76,GND,12V_FUSED,0.00597151,0.00590655,0.0398185
2441.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00590655,0.00589756,0.0398185
2479.24,520.757,TOP_LAYER,GND,0.00606928,0.00606924,0.000201739
2479.24,520.757,GND,12V_FUSED,0.00606924,0.00605133,0.0109726
2479.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00605133,0.00604886,0.0109726
2479.24,670.757,TOP_LAYER,GND,0.00604255,0.00604205,0.00220849
2479.24,670.757,GND,12V_FUSED,0.00604205,0.00601725,0.0152025
2479.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00601725,0.00601381,0.0152025
2479.24,970.757,TOP_LAYER,GND,0.00598806,0.00598778,0.00125388
2479.24,970.757,GND,12V_FUSED,0.00598778,0.00593793,0.0305527
2479.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00593793,0.00593103,0.0305527
2516.74,295.757,TOP_LAYER,GND,0.00609697,0.00609683,0.000643067
2516.74,295.757,GND,12V_FUSED,0.00609683,0.00608124,0.00955418
2516.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00608124,0.00607908,0.00955418
2544.24,547.765,TOP_LAYER,GND,0.00606334,0.00606218,0.0051161
2544.24,547.765,GND,12V_FUSED,0.00606218,0.00605021,0.00733941
2544.24,547.765,12V_FUSED,BOTTOM_LAYER,0.00605021,0.00604855,0.00733941
2554.24,670.757,TOP_LAYER,GND,0.00604152,0.00604099,0.00231972
2554.24,670.757,GND,12V_FUSED,0.00604099,0.00602258,0.0112835
2554.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00602258,0.00602004,0.0112835
2591.74,295.757,TOP_LAYER,GND,0.00609004,0.00608829,0.0077409
2591.74,295.757,GND,12V_FUSED,0.00608829,0.0060761,0.00747214
2591.74,295.757,12V_FUSED,BOTTOM_LAYER,0.0060761,0.00607441,0.00747214
2591.74,1045.76,TOP_LAYER,GND,0.00600579,0.00600779,-0.00883309
2591.74,1045.76,GND,12V_FUSED,0.00600779,0.00602133,-0.00829762
2591.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00602133,0.0060232,-0.00829762
2629.24,70.7574,TOP_LAYER,GND,0.00607782,0.00607816,-0.00153168
2629.24,70.7574,GND,12V_FUSED,0.00607816,0.00607598,0.00133574
2629.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00607598,0.00607568,0.00133574
2629.24,970.757,TOP_LAYER,GND,0.00600634,0.00601018,-0.0169997
2629.24,970.757,GND,12V_FUSED,0.00601018,0.00602433,-0.00867386
2629.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00602433,0.00602629,-0.00867386
2666.74,145.757,TOP_LAYER,GND,0.00607524,0.0060762,-0.0042483
2666.74,145.757,GND,12V_FUSED,0.0060762,0.00607414,0.00126266
2666.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00607414,0.00607386,0.00126266
2666.74,295.757,TOP_LAYER,GND,0.00608409,0.00608188,0.00974718
2666.74,295.757,GND,12V_FUSED,0.00608188,0.00607203,0.00603681
2666.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00607203,0.00607067,0.00603681
2666.74,745.757,TOP_LAYER,GND,0.00603548,0.00603518,0.00134945
2666.74,745.757,GND,12V_FUSED,0.00603518,0.006025,0.00623994
